/app/Repos/pandas/bench/io_roundtrip.py,99,109,pandas_roundtrip,None,[filename:Any;dma1:Any;dma2:Any],/app/Repos/pandas/bench/serialize.py,76,85,pandas_roundtrip,None,[filename:Any;dma1:Any;dma2:Any]
/app/Repos/pandas/pandas/tests/test_nanops.py,534,545,test_nancorr,None,[self:Any],/app/Repos/pandas/pandas/tests/test_nanops.py,557,569,test_nancorr_kendall,None,[self:Any]
/app/Repos/pandas/pandas/tests/scalar/test_period.py,736,749,test_properties_weekly,None,[self:Any],/app/Repos/pandas/pandas/tests/scalar/test_period.py,766,792,test_properties_daily,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_nanops.py,545,557,test_nancorr_pearson,None,[self:Any],/app/Repos/pandas/pandas/tests/test_nanops.py,557,569,test_nancorr_kendall,None,[self:Any]
/app/Repos/pandas/pandas/tests/groupby/test_groupby.py,3626,3636,test_cumcount,None,[self:Any],/app/Repos/pandas/pandas/tests/groupby/test_groupby.py,3657,3669,test_cumcount_mi,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,779,816,test_join_left,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,816,852,test_join_right,None,[self:Any]
/app/Repos/pandas/pandas/tests/groupby/test_groupby.py,3646,3657,test_cumcount_dupe_index,None,[self:Any],/app/Repos/pandas/pandas/tests/groupby/test_groupby.py,3657,3669,test_cumcount_mi,None,[self:Any]
/app/Repos/pandas/pandas/tests/groupby/test_groupby.py,4124,4173,test_apply_numeric_coercion_when_datetime,None,[self:Any],/app/Repos/pandas/pandas/tests/groupby/test_groupby.py,4152,4161,predictions,None,[tool:Any]
/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,28,43,test_build_table_schema,None,[self:Any],/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,60,85,test_multiindex,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,19,28,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,173,188,setUp,None,[self:Any]
/app/Repos/pandas/pandas/tests/scalar/test_period.py,650,696,test_end_time,None,[self:Any],/app/Repos/pandas/pandas/tests/scalar/test_period.py,696,704,test_anchor_week_end_time,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_take.py,58,74,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],/app/Repos/pandas/pandas/tests/test_take.py,257,297,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any]
/app/Repos/pandas/pandas/tests/test_take.py,148,201,test_2d_fill_nonna,None,[self:Any],/app/Repos/pandas/pandas/tests/test_take.py,257,297,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any]
/app/Repos/pandas/pandas/tests/test_take.py,149,178,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],/app/Repos/pandas/pandas/tests/test_take.py,257,297,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any]
/app/Repos/pandas/pandas/tests/test_take.py,256,320,test_3d_fill_nonna,None,[self:Any],/app/Repos/pandas/pandas/tests/test_take.py,257,297,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any]
/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,334,342,test_make_field_int,None,[self:Any],/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,342,350,test_make_field_float,None,[self:Any]
/app/Repos/pandas/pandas/tests/scalar/test_period.py,809,825,test_properties_minutely,None,[self:Any],/app/Repos/pandas/pandas/tests/scalar/test_period.py,825,843,test_properties_secondly,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,742,779,test_join_inner,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,879,917,test_join_outer,None,[self:Any]
/app/Repos/pandas/pandas/tests/scalar/test_period.py,1013,1019,test_add,None,[self:Any],/app/Repos/pandas/pandas/tests/scalar/test_period.py,1028,1043,test_add_raises,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/datetimes/test_astype.py,193,201,test_to_period_millisecond,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/datetimes/test_astype.py,201,209,test_to_period_microsecond,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_loc.py,131,162,test_loc_getitem_label_list,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_loc.py,169,178,test_loc_getitem_label_array_like,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_loc.py,89,101,test_loc_getitem_int,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_loc.py,169,178,test_loc_getitem_label_array_like,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,211,271,test_to_json,None,[self:Any],/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,390,411,test_categorical,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,1018,1060,test_join_left,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,1060,1103,test_join_right,None,[self:Any]
/app/Repos/pandas/pandas/tests/scalar/test_interval.py,63,82,test_math_add,None,[self:Any],/app/Repos/pandas/pandas/tests/scalar/test_interval.py,82,97,test_math_sub,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_indexing.py,642,694,test_rhs_alignment,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_indexing.py,645,673,run_tests,None,[df:Any;rhs:Any;right:Any]
/app/Repos/pandas/pandas/tests/indexing/test_indexing.py,102,218,test_dups_fancy_indexing,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_loc.py,618,631,test_loc_empty_list_indexer_is_ok,None,[self:Any]
/app/Repos/pandas/pandas/tests/scalar/test_period.py,1054,1183,test_add_offset,None,[self:Any],/app/Repos/pandas/pandas/tests/scalar/test_period.py,1280,1348,test_sub_offset,None,[self:Any]
/app/Repos/pandas/pandas/tests/scalar/test_interval.py,63,82,test_math_add,None,[self:Any],/app/Repos/pandas/pandas/tests/scalar/test_interval.py,97,116,test_math_mult,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_nanops.py,935,941,test_axis,None,[self:Any],/app/Repos/pandas/pandas/tests/test_nanops.py,985,991,test_axis,None,[self:Any]
/app/Repos/pandas/pandas/tests/scalar/test_interval.py,82,97,test_math_sub,None,[self:Any],/app/Repos/pandas/pandas/tests/scalar/test_interval.py,97,116,test_math_mult,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_panelnd.py,15,31,test_4d_construction,None,[self:Any],/app/Repos/pandas/pandas/tests/test_panelnd.py,31,47,test_4d_construction_alt,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/datetimes/test_astype.py,124,143,test_index_convert_to_datetime_array,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/datetimes/test_astype.py,143,164,test_index_convert_to_datetime_array_explicit_pytz,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/datetimes/test_astype.py,127,135,_check_rng,None,[rng:Any],/app/Repos/pandas/pandas/tests/indexes/datetimes/test_astype.py,143,164,test_index_convert_to_datetime_array_explicit_pytz,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,714,730,test_get_indexer,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,947,966,test_get_indexer,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/period/test_ops.py,117,168,test_representation,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/period/test_ops.py,226,275,test_summary,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/period/test_ops.py,168,226,test_representation_to_series,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/period/test_ops.py,226,275,test_summary,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,779,816,test_join_left,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,1060,1103,test_join_right,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,725,746,test_bar_linewidth,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,820,849,test_bar_bottom_left,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,557,567,test_negative_log,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,893,911,test_plot_scatter,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1072,1081,test_bar_stacked_center,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1089,1097,test_bar_subplots_center,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1072,1081,test_bar_stacked_center,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1081,1089,test_bar_center,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1081,1089,test_bar_center,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1089,1097,test_bar_subplots_center,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_nanops.py,389,397,test_nansem,None,[self:Any],/app/Repos/pandas/pandas/tests/test_nanops.py,458,468,test_nankurt,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,784,800,test_bar_barwidth_position,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1081,1089,test_bar_center,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,784,800,test_bar_barwidth_position,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1089,1097,test_bar_subplots_center,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_nanops.py,449,458,test_nanskew,None,[self:Any],/app/Repos/pandas/pandas/tests/test_nanops.py,458,468,test_nankurt,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,800,820,test_bar_barwidth_position_int,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1089,1097,test_bar_subplots_center,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,816,852,test_join_right,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,1060,1103,test_join_right,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_take.py,58,74,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any],/app/Repos/pandas/pandas/tests/test_take.py,149,178,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any]
/app/Repos/pandas/pandas/tests/indexing/test_multiindex.py,933,978,test_per_axis_per_level_doc_examples,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_multiindex.py,978,1029,test_loc_axis_arguments,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_take.py,148,201,test_2d_fill_nonna,None,[self:Any],/app/Repos/pandas/pandas/tests/test_take.py,149,178,_test_dtype,None,[dtype:Any;fill_value:Any;out_dtype:Any]
/app/Repos/pandas/pandas/tests/indexes/datetimes/test_astype.py,209,240,test_to_period_tz_pytz,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/datetimes/test_astype.py,271,302,test_to_period_tz_dateutil,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_take.py,16,57,test_1d_with_out,None,[self:Any],/app/Repos/pandas/pandas/tests/test_take.py,97,148,test_2d_with_out,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,852,879,test_join_non_int_index,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/test_numeric.py,1103,1132,test_join_non_int_index,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/datetimes/test_astype.py,240,271,test_to_period_tz_explicit_pytz,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/datetimes/test_astype.py,271,302,test_to_period_tz_dateutil,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_take.py,17,40,_test_dtype,None,[dtype:Any;can_hold_na:Any;writeable:Any],/app/Repos/pandas/pandas/tests/test_take.py,97,148,test_2d_with_out,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1158,1196,test_boxplot,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1196,1224,test_boxplot_vertical,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_indexing.py,829,837,test_coercion_with_setitem_and_series,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_indexing.py,837,846,test_coercion_with_loc_and_series,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_multiindex.py,48,147,test_setitem_multiindex,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_multiindex.py,53,61,check,None,[target:Any;indexers:Any;value:Any;compare_fn:Any;expected:Any]
/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,201,218,test_update,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,248,265,test_update_filtered,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,342,350,test_make_field_float,None,[self:Any],/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,350,371,test_make_field_datetime,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,231,248,test_update_nooverwrite,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,248,265,test_update_filtered,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,334,342,test_make_field_int,None,[self:Any],/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,350,371,test_make_field_datetime,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,181,187,test_implicit_label,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1446,1515,test_df_legend_labels,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_take.py,346,356,test_1d_bool,None,[self:Any],/app/Repos/pandas/pandas/tests/test_take.py,356,370,test_2d_bool,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,218,231,test_update_dtypes,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,521,601,test_combine_first_mixed_bug,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_loc.py,101,114,test_loc_getitem_label,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_loc.py,278,318,test_loc_getitem_label_slice,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_take.py,201,256,test_3d_with_out,None,[self:Any],/app/Repos/pandas/pandas/tests/test_take.py,202,243,_test_dtype,None,[dtype:Any;can_hold_na:Any]
/app/Repos/pandas/pandas/tests/groupby/test_groupby.py,1033,1083,test_indices_concatenation_order,None,[self:Any],/app/Repos/pandas/pandas/tests/groupby/test_groupby.py,1037,1048,f1,None,[x:Any]
/app/Repos/pandas/pandas/tests/test_take.py,17,40,_test_dtype,None,[dtype:Any;can_hold_na:Any;writeable:Any],/app/Repos/pandas/pandas/tests/test_take.py,202,243,_test_dtype,None,[dtype:Any;can_hold_na:Any]
/app/Repos/pandas/pandas/tests/indexes/period/test_setops.py,45,96,test_union,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/period/test_setops.py,210,251,test_difference,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_scalar.py,13,40,test_at_and_iat_get,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_scalar.py,40,67,test_at_and_iat_set,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_scalar.py,14,23,_check,None,[f:Any;func:Any;values:Any],/app/Repos/pandas/pandas/tests/indexing/test_scalar.py,40,67,test_at_and_iat_set,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1634,1712,test_line_colors_and_styles_subplots,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1829,1888,test_kde_colors_and_styles_subplots,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_take.py,97,148,test_2d_with_out,None,[self:Any],/app/Repos/pandas/pandas/tests/test_take.py,202,243,_test_dtype,None,[dtype:Any;can_hold_na:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2134,2202,test_errorbar_plot,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2202,2212,test_errorbar_with_integer_column_names,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2348,2400,test_sharex_and_ax,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2362,2375,_check,None,[axes:Any]
/app/Repos/pandas/pandas/tests/test_panelnd.py,15,31,test_4d_construction,None,[self:Any],/app/Repos/pandas/pandas/tests/test_panelnd.py,63,103,test_5d_construction,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1991,1999,test_all_invalid_plot_data,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,1999,2019,test_partially_invalid_plot_data,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_panelnd.py,31,47,test_4d_construction_alt,None,[self:Any],/app/Repos/pandas/pandas/tests/test_panelnd.py,63,103,test_5d_construction,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_panelnd.py,47,63,test_4d_construction_error,None,[self:Any],/app/Repos/pandas/pandas/tests/test_panelnd.py,63,103,test_5d_construction,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,297,337,test_subplots,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2362,2375,_check,None,[axes:Any]
/app/Repos/pandas/pandas/tests/test_take.py,98,131,_test_dtype,None,[dtype:Any;can_hold_na:Any;writeable:Any],/app/Repos/pandas/pandas/tests/test_take.py,202,243,_test_dtype,None,[dtype:Any;can_hold_na:Any]
/app/Repos/pandas/pandas/tests/groupby/test_groupby.py,2171,2188,test_apply_series_to_frame,None,[self:Any],/app/Repos/pandas/pandas/tests/groupby/test_groupby.py,2172,2179,f,None,[piece:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2528,2651,test_df_gridspec_patterns,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2612,2621,_get_boxed_grid,None,[]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2547,2554,_get_horizontal_grid,None,[],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2612,2621,_get_boxed_grid,None,[]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2540,2547,_get_vertical_grid,None,[],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2612,2621,_get_boxed_grid,None,[]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2528,2651,test_df_gridspec_patterns,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2547,2554,_get_horizontal_grid,None,[]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2540,2547,_get_vertical_grid,None,[],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2547,2554,_get_horizontal_grid,None,[]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2212,2235,test_errorbar_with_partial_columns,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_hist_method.py,51,57,test_hist_bins_legacy,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_take.py,370,398,test_2d_float32,None,[self:Any],/app/Repos/pandas/pandas/tests/test_take.py,398,446,test_2d_datetime64,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2483,2528,test_df_subplots_patterns_minorticks,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_hist_method.py,51,57,test_hist_bins_legacy,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_take.py,329,346,test_2d_other_dtypes,None,[self:Any],/app/Repos/pandas/pandas/tests/test_take.py,398,446,test_2d_datetime64,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2528,2651,test_df_gridspec_patterns,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_hist_method.py,51,57,test_hist_bins_legacy,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_loc.py,89,101,test_loc_getitem_int,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_loc.py,131,162,test_loc_getitem_label_list,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_loc.py,101,114,test_loc_getitem_label,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_loc.py,131,162,test_loc_getitem_label_list,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexing/test_loc.py,566,604,test_loc_non_unique_memory_error,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_loc.py,573,580,gen_test,None,[l:Any;l2:Any]
/app/Repos/pandas/pandas/tests/indexing/test_multiindex.py,387,404,test_xs_multiindex,None,[self:Any],/app/Repos/pandas/pandas/tests/indexing/test_multiindex.py,676,786,test_per_axis_per_level_getitem,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_apply.py,22,50,test_apply,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_apply.py,147,152,test_apply_axis1,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/common.py,533,563,test_intersection_base,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/common.py,624,658,test_symmetric_difference,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/common.py,563,590,test_union_base,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/common.py,624,658,test_symmetric_difference,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/common.py,590,624,test_difference_base,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/common.py,624,658,test_symmetric_difference,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2024,2040,test_hexbin_basic,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2062,2069,test_no_color_bar,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2040,2050,test_hexbin_with_c,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2062,2069,test_no_color_bar,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2050,2062,test_hexbin_cmap,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2062,2069,test_no_color_bar,None,[self:Any]
/app/Repos/pandas/pandas/tests/plotting/test_frame.py,911,965,test_plot_scatter_with_c,None,[self:Any],/app/Repos/pandas/pandas/tests/plotting/test_frame.py,2062,2069,test_no_color_bar,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,203,225,test_float_array,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,225,246,test_float_array_different_kind,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_apply.py,177,209,test_apply_empty_infer_type,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_apply.py,181,200,_check,None,[df:Any;f:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,14,69,_check_numeric_ops,None,[self:Any;a:Any;b:Any;a_dense:Any;b_dense:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,74,117,_check_comparison_ops,None,[self:Any;a:Any;b:Any;a_dense:Any;b_dense:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,358,387,test_mixed_array_float_int,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,387,418,test_mixed_array_comparison,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,131,150,test_float_scalar,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,203,225,test_float_array,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,303,328,test_int_array_comparison,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,387,418,test_mixed_array_comparison,None,[self:Any]
/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,271,288,test_to_json_float_index,None,[self:Any],/app/Repos/pandas/pandas/tests/io/json/test_json_table_schema.py,306,326,test_to_json_categorical_index,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,169,186,test_float_same_index,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,203,225,test_float_array,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,268,303,test_int_array,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,303,328,test_int_array_comparison,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,150,169,test_float_scalar_comparison,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,387,418,test_mixed_array_comparison,None,[self:Any]
/app/Repos/pandas/pandas/tests/groupby/common.py,31,61,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/groupby/test_aggregate.py,27,67,setUp,None,[self:Any]
/app/Repos/pandas/pandas/tests/groupby/common.py,20,29,df,None,[],/app/Repos/pandas/pandas/tests/groupby/test_aggregate.py,27,67,setUp,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,203,225,test_float_array,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,387,418,test_mixed_array_comparison,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,203,225,test_float_array,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,303,328,test_int_array_comparison,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_apply.py,313,330,test_apply_convert_objects,None,[self:Any],/app/Repos/pandas/pandas/tests/groupby/test_aggregate.py,27,67,setUp,None,[self:Any]
/app/Repos/pandas/pandas/tests/groupby/common.py,9,20,mframe,None,[],/app/Repos/pandas/pandas/tests/groupby/test_aggregate.py,27,67,setUp,None,[self:Any]
/app/Repos/pandas/pandas/tests/frame/test_sorting.py,116,210,test_sort_nan,None,[self:Any],/app/Repos/pandas/pandas/tests/frame/test_sorting.py,218,241,test_stable_descending_multicolumn_sort,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,225,246,test_float_array_different_kind,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,387,418,test_mixed_array_comparison,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,246,268,test_float_array_comparison,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,303,328,test_int_array_comparison,None,[self:Any]
/app/Repos/pandas/pandas/tests/groupby/test_groupby.py,2725,2739,test_consistency_name,None,[self:Any],/app/Repos/pandas/pandas/tests/groupby/test_aggregate.py,361,401,test_agg_nested_dicts,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,246,268,test_float_array_comparison,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,387,418,test_mixed_array_comparison,None,[self:Any]
/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,225,246,test_float_array_different_kind,None,[self:Any],/app/Repos/pandas/pandas/tests/sparse/test_arithmetics.py,303,328,test_int_array_comparison,None,[self:Any]
/app/Repos/pandas/pandas/tests/test_nanops.py,671,701,test__has_infs,None,[self:Any],/app/Repos/pandas/pandas/tests/test_nanops.py,701,736,test__isfinite,None,[self:Any]
/app/Repos/pandas/pandas/tests/groupby/test_aggregate.py,87,93,test_agg_regression1,None,[self:Any],/app/Repos/pandas/pandas/tests/groupby/test_aggregate.py,215,234,test_agg_grouping_is_list_tuple,None,[self:Any]
/app/Repos/pandas/pandas/tests/indexes/datetimes/test_astype.py,12,30,test_astype,None,[self:Any],/app/Repos/pandas/pandas/tests/indexes/datetimes/test_astype.py,54,63,test_astype_str_compat,None,[self:Any]
